yyyy-mm-dd,time(UTC),Night/Fog(True/False),Low_Clouds(True/False),High_Clouds(True/False),Clear(True/False)
2020-02-22,19:33:00,True,False,False,False
2020-02-22,21:00:00,True,False,False,False
2020-02-22,21:02:00,True,False,False,False
2020-02-22,21:32:00,True,False,False,False
2020-02-22,21:33:00,True,False,False,False
2020-02-22,22:02:00,True,False,False,False
2020-02-22,22:04:00,True,False,False,False
2020-02-22,22:32:00,True,False,False,False
2020-02-22,22:33:00,True,False,False,False
2020-02-22,23:02:00,True,False,False,False
2020-02-22,23:30:00,True,False,False,False
2020-02-22,23:32:00,True,False,False,False
2020-02-22,23:33:00,True,False,False,False
2020-02-23,00:03:00,True,False,False,False
2020-02-23,00:32:00,True,False,False,False
2020-02-23,00:33:00,False,False,False,True
2020-02-23,01:00:00,True,False,False,False
2020-02-23,01:02:00,True,False,False,False
2020-02-23,01:03:00,True,False,False,False
2020-02-23,01:32:00,True,False,False,False
2020-02-23,01:33:00,True,False,False,False
2020-02-23,02:02:00,True,False,False,False
2020-02-23,02:03:00,True,False,False,False
2020-02-23,02:32:00,True,False,False,False
2020-02-23,02:33:00,True,False,False,False
2020-02-23,03:02:00,True,False,False,False
2020-02-23,03:03:00,True,False,False,False
2020-02-23,03:32:00,True,False,False,False
2020-02-23,03:33:00,True,False,False,False
2020-02-23,04:30:00,True,False,False,False
2020-02-23,04:32:00,True,False,False,False
2020-02-23,04:33:00,True,False,False,False
2020-02-23,05:02:00,True,False,False,False
2020-02-23,05:03:00,True,False,False,False
2020-02-23,06:00:00,True,False,False,False
2020-02-23,06:02:00,True,False,False,False
2020-02-23,06:03:00,True,False,False,False
2020-02-23,06:32:00,True,False,False,False
2020-02-23,07:02:00,True,False,False,False
2020-02-23,07:32:00,True,False,False,False
2020-02-23,09:32:00,True,False,False,False
2020-02-24,11:00:00,True,False,False,False
2020-02-29,11:32:00,True,False,False,False
2020-02-29,11:33:00,True,False,False,False
2020-02-29,12:32:00,True,False,False,False
2020-02-29,12:33:00,True,False,False,False
2020-02-29,13:02:00,True,False,False,False
2020-02-29,13:03:00,True,False,False,False
2020-02-29,13:32:00,True,False,False,False
2020-02-29,13:33:00,True,False,False,False
2020-02-29,14:00:00,True,False,False,False
2020-02-29,14:02:00,True,False,False,False
2020-02-29,14:03:00,True,False,False,False
2020-02-29,14:32:00,True,False,False,False
2020-02-29,14:33:00,True,False,False,False
2020-02-29,15:02:00,True,False,False,False
2020-02-29,15:03:00,True,False,False,False
2020-02-29,15:30:00,True,False,False,False
2020-02-29,15:32:00,True,False,False,False
2020-02-29,15:33:00,True,False,False,False
2020-03-01,10:02:00,True,False,False,False
2020-03-01,10:32:00,True,False,False,False
2020-03-01,10:33:00,True,False,False,False
2020-03-01,12:03:00,True,False,False,False
2020-03-01,13:32:00,True,False,False,False
2020-03-01,13:33:00,True,False,False,False
2020-03-01,14:02:00,True,False,False,False
2020-03-01,14:03:00,True,False,False,False
2020-03-01,14:32:00,True,False,False,False
2020-03-01,15:00:00,True,False,False,False
2020-03-01,15:02:00,True,False,False,False
2020-03-01,15:03:00,True,False,False,False
2020-03-01,16:02:00,True,False,False,False
2020-03-01,16:03:00,True,False,False,False
2020-03-01,17:32:00,True,False,False,False
2020-03-01,17:33:00,True,False,False,False
2020-03-01,18:02:00,True,False,False,False
2020-03-01,19:32:00,True,False,False,False
2020-03-01,19:33:00,True,False,False,False
2020-03-01,20:02:00,True,False,False,False
2020-03-01,20:03:00,True,False,False,False
2020-03-01,20:30:00,True,False,False,False
2020-03-01,20:32:00,True,False,False,False
2020-03-01,20:33:00,True,False,False,False
2020-03-01,21:02:00,True,False,False,False
2020-03-01,21:03:00,True,False,False,False
2020-03-01,21:32:00,False,False,False,True
2020-03-01,21:33:00,True,False,False,False
2020-03-01,22:32:00,True,False,False,False
2020-03-01,22:33:00,True,False,False,False
2020-03-01,23:02:00,True,False,False,False
2020-03-01,23:03:00,True,False,False,False
2020-03-01,23:32:00,True,False,False,False
2020-03-02,00:02:00,True,False,False,False
2020-03-02,00:03:00,False,False,False,True
2020-03-02,00:32:00,True,False,False,False
2020-03-02,00:33:00,True,False,False,False
2020-03-02,02:33:00,True,False,False,False
2020-03-02,03:02:00,True,False,False,False
2020-03-02,03:03:00,True,False,False,False
2020-03-02,03:33:00,True,False,False,False
2020-03-02,04:30:00,True,False,False,False
2020-03-02,04:32:00,True,False,False,False
2020-03-02,04:33:00,True,False,False,False
2020-03-02,05:02:00,True,False,False,False
2020-03-02,05:03:00,True,False,False,False
2020-03-02,05:30:00,True,False,False,False
2020-03-02,05:32:00,True,False,False,False
2020-03-02,05:33:00,True,False,False,False
2020-03-02,06:02:00,True,False,False,False
2020-03-02,06:03:00,True,False,False,False
2020-03-02,06:32:00,True,False,False,False
2020-03-02,06:33:00,True,False,False,False
2020-03-02,07:02:00,True,False,False,False
2020-03-02,08:02:00,True,False,False,False
2020-03-02,08:03:00,True,False,False,False
2020-03-02,08:32:00,True,False,False,False
2020-03-02,09:00:00,True,False,False,False
2020-03-02,09:30:00,True,False,False,False
2020-03-02,10:00:00,False,False,False,True
2020-03-02,10:02:00,False,False,False,True
2020-03-02,10:32:00,False,False,False,True
2020-03-02,10:33:00,False,False,False,True
2020-03-02,13:33:00,True,False,False,False
2020-03-02,14:02:00,False,False,False,True
2020-03-02,14:32:00,True,False,False,False
2020-03-02,14:33:00,True,False,False,False
2020-03-02,16:32:00,True,False,False,False
2020-03-02,16:33:00,True,False,False,False
2020-03-02,17:32:00,True,False,False,False
2020-03-02,17:33:00,True,False,False,False
2020-03-02,18:30:00,True,False,False,False
2020-03-02,18:32:00,True,False,False,False
2020-03-02,18:33:00,True,False,False,False
2020-03-02,19:00:00,True,False,False,False
2020-03-02,19:02:00,True,False,False,False
2020-03-02,19:03:00,True,False,False,False
2020-03-02,19:33:00,True,False,False,False
2020-03-02,20:00:00,True,False,False,False
2020-03-02,20:02:00,True,False,False,False
2020-03-02,20:30:00,True,False,False,False
2020-03-02,20:32:00,True,False,False,False
2020-03-02,21:02:00,True,False,False,False
2020-03-02,21:03:00,True,False,False,False
2020-03-02,21:30:00,True,False,False,False
2020-03-02,21:32:00,True,False,False,False
2020-03-02,22:00:00,True,False,False,False
2020-03-02,22:32:00,True,False,False,False
2020-03-02,22:33:00,True,False,False,False
2020-03-02,23:00:00,True,False,False,False
2020-03-02,23:32:00,True,False,False,False
2020-03-02,23:33:00,True,False,False,False
2020-03-03,00:02:00,True,False,False,False
2020-03-03,00:03:00,True,False,False,False
2020-03-03,00:32:00,True,False,False,False
2020-03-03,00:33:00,True,False,False,False
2020-03-03,01:00:00,True,False,False,False
2020-03-03,01:02:00,True,False,False,False
2020-03-03,01:03:00,True,False,False,False
2020-03-03,01:32:00,True,False,False,False
2020-03-03,01:33:00,True,False,False,False
2020-03-03,02:32:00,True,False,False,False
2020-03-03,02:33:00,True,False,False,False
2020-03-03,03:32:00,True,False,False,False
2020-03-03,03:33:00,True,False,False,False
2020-03-03,05:30:00,True,False,False,False
2020-03-03,06:00:00,True,False,False,False
2020-03-03,06:02:00,True,False,False,False
2020-03-03,06:03:00,True,False,False,False
2020-03-03,07:02:00,True,False,False,False
2020-03-03,07:03:00,True,False,False,False
2020-03-03,08:02:00,True,False,False,False
2020-03-03,08:03:00,True,False,False,False
2020-03-03,08:30:00,True,False,False,False
2020-03-03,08:32:00,True,False,False,False
2020-03-03,08:33:00,True,False,False,False
2020-03-03,10:03:00,False,False,False,True
2020-03-03,10:30:00,False,False,False,True
2020-03-03,10:32:00,False,False,False,True
2020-03-03,10:33:00,False,False,False,True
2020-03-03,12:33:00,False,False,False,True
2020-03-03,13:33:00,True,False,False,False
2020-03-03,15:32:00,False,False,False,True
2020-03-03,15:33:00,True,False,False,False
2020-03-03,16:02:00,False,False,False,True
2020-03-03,16:32:00,True,False,False,False
2020-03-03,17:03:00,True,False,False,False
2020-03-03,17:30:00,True,False,False,False
2020-03-03,17:32:00,True,False,False,False
2020-03-03,17:33:00,True,False,False,False
2020-03-03,18:03:00,True,False,False,False
2020-03-03,18:33:00,True,False,False,False
2020-03-03,19:02:00,True,False,False,False
2020-03-03,19:32:00,True,False,False,False
2020-03-03,19:33:00,True,False,False,False
2020-03-03,20:32:00,True,False,False,False
2020-03-03,20:33:00,True,False,False,False
2020-03-03,21:02:00,True,False,False,False
2020-03-03,21:03:00,True,False,False,False
2020-03-03,21:32:00,True,False,False,False
2020-03-03,21:33:00,True,False,False,False
2020-03-03,22:02:00,True,False,False,False
2020-03-03,22:30:00,True,False,False,False
2020-03-03,22:32:00,True,False,False,False
2020-03-03,23:02:00,True,False,False,False
2020-03-03,23:03:00,True,False,False,False
2020-03-03,23:30:00,True,False,False,False
2020-03-03,23:32:00,True,False,False,False
2020-03-04,07:30:00,True,False,False,False
2020-03-04,08:32:00,True,False,False,False
2020-03-04,09:32:00,True,False,False,False
2020-03-04,10:02:00,False,False,False,True
2020-03-04,10:32:00,False,False,False,True
2020-03-04,11:02:00,False,False,False,True
2020-03-04,11:32:00,False,False,False,True
2020-03-04,11:33:00,False,False,False,True
2020-03-04,12:02:00,False,False,False,True
2020-03-04,12:03:00,False,False,False,True
2020-03-04,13:00:00,False,False,False,True
2020-03-04,13:02:00,False,False,False,True
2020-03-04,13:03:00,False,False,False,True
2020-03-04,13:32:00,False,False,False,True
2020-03-04,13:33:00,False,False,False,True
2020-03-04,14:02:00,False,False,False,True
2020-03-04,14:03:00,False,False,False,True
2020-03-04,14:33:00,False,False,False,True
2020-03-04,15:02:00,False,False,False,True
2020-03-04,15:03:00,False,False,False,True
2020-03-04,15:32:00,False,False,False,True
2020-03-04,15:33:00,False,False,False,True
2020-03-04,16:00:00,False,False,False,True
2020-03-04,16:02:00,False,False,False,True
2020-03-04,16:03:00,False,False,False,True
2020-03-04,17:30:00,False,False,False,True
2020-03-04,17:32:00,False,False,False,True
2020-03-04,17:33:00,False,False,False,True
2020-03-04,18:02:00,False,False,False,True
2020-03-04,18:03:00,False,False,False,True
2020-03-04,18:32:00,False,False,False,True
2020-03-04,18:33:00,False,False,False,True
2020-03-04,19:00:00,False,False,False,True
2020-03-04,19:02:00,False,False,False,True
2020-03-04,19:03:00,False,False,False,True
2020-03-04,19:30:00,False,False,False,True
2020-03-04,20:02:00,False,False,False,True
2020-03-04,20:03:00,False,False,False,True
2020-03-04,20:32:00,True,False,False,False
2020-03-04,20:33:00,True,False,False,False
2020-03-04,21:03:00,True,False,False,False
2020-03-04,22:00:00,True,False,False,False
2020-03-04,22:02:00,True,False,False,False
2020-03-04,22:03:00,True,False,False,False
2020-03-04,23:00:00,True,False,False,False
2020-03-04,23:02:00,True,False,False,False
2020-03-04,23:03:00,True,False,False,False
2020-03-04,23:32:00,True,False,False,False
2020-03-04,23:33:00,True,False,False,False
2020-03-05,00:02:00,True,False,False,False
2020-03-05,00:03:00,True,False,False,False
2020-03-05,00:32:00,True,False,False,False
2020-03-05,00:33:00,True,False,False,False
2020-03-05,02:03:00,True,False,False,False
2020-03-05,02:32:00,True,False,False,False
2020-03-05,02:33:00,True,False,False,False
2020-03-05,03:02:00,True,False,False,False
2020-03-05,03:03:00,True,False,False,False
2020-03-05,03:30:00,True,False,False,False
2020-03-05,04:30:00,True,False,False,False
2020-03-05,04:32:00,True,False,False,False
2020-03-05,04:33:00,True,False,False,False
2020-03-05,05:02:00,True,False,False,False
2020-03-05,05:30:00,True,False,False,False
2020-03-05,05:32:00,True,False,False,False
2020-03-05,05:33:00,True,False,False,False
2020-03-05,06:02:00,True,False,False,False
2020-03-05,06:03:00,True,False,False,False
2020-03-05,06:32:00,True,False,False,False
2020-03-05,06:33:00,True,False,False,False
2020-03-05,07:02:00,True,False,False,False
2020-03-05,07:03:00,True,False,False,False
2020-03-05,07:32:00,True,False,False,False
2020-03-05,07:33:00,True,False,False,False
2020-03-05,08:02:00,True,False,False,False
2020-03-05,08:03:00,True,False,False,False
2020-03-05,08:32:00,True,False,False,False
2020-03-05,08:33:00,True,False,False,False
2020-03-05,09:02:00,True,False,False,False
2020-03-05,10:00:00,True,False,False,False
2020-03-05,10:02:00,True,False,False,False
2020-03-05,10:03:00,True,False,False,False
2020-03-05,10:30:00,True,False,False,False
2020-03-05,10:32:00,True,False,False,False
2020-03-05,10:33:00,True,False,False,False
2020-03-05,17:00:00,True,False,False,False
2020-03-05,17:03:00,True,False,False,False
2020-03-05,17:32:00,True,False,False,False
2020-03-05,17:33:00,True,False,False,False
2020-03-06,17:00:00,True,False,False,False
2020-03-06,17:02:00,True,False,False,False
2020-03-06,17:03:00,True,False,False,False
2020-03-06,17:32:00,True,False,False,False
2020-03-06,17:33:00,True,False,False,False
2020-03-06,18:02:00,True,False,False,False
2020-03-06,18:03:00,True,False,False,False
2020-03-06,18:32:00,True,False,False,False
2020-03-06,18:33:00,True,False,False,False
2020-03-06,19:32:00,False,False,False,True
2020-03-06,19:33:00,False,False,False,True
2020-03-06,20:00:00,True,False,False,False
2020-03-06,20:02:00,True,False,False,False
2020-03-06,20:03:00,True,False,False,False
2020-03-06,20:32:00,True,False,False,False
2020-03-06,20:33:00,True,False,False,False
2020-03-06,22:02:00,True,False,False,False
2020-03-06,22:03:00,True,False,False,False
2020-03-06,22:30:00,True,False,False,False
2020-03-06,22:32:00,True,False,False,False
2020-03-06,23:02:00,True,False,False,False
2020-03-06,23:03:00,True,False,False,False
2020-03-06,23:32:00,True,False,False,False
2020-03-07,00:30:00,True,False,False,False
2020-03-07,00:32:00,True,False,False,False
2020-03-07,01:02:00,True,False,False,False
2020-03-07,02:03:00,True,False,False,False
2020-03-07,03:02:00,True,False,False,False
2020-03-07,03:03:00,True,False,False,False
2020-03-07,03:30:00,True,False,False,False
2020-03-07,03:33:00,True,False,False,False
2020-03-07,04:02:00,True,False,False,False
2020-03-07,04:32:00,False,False,False,True
2020-03-07,04:33:00,True,False,False,False
2020-03-07,05:32:00,True,False,False,False
2020-03-07,05:33:00,True,False,False,False
2020-03-07,06:02:00,True,False,False,False
2020-03-07,07:00:00,True,False,False,False
2020-03-07,07:30:00,True,False,False,False
2020-03-07,07:32:00,True,False,False,False
2020-03-07,07:33:00,True,False,False,False
2020-03-07,08:00:00,True,False,False,False
2020-03-07,08:02:00,True,False,False,False
2020-03-07,09:02:00,True,False,False,False
2020-03-07,09:32:00,True,False,False,False
2020-03-07,09:33:00,True,False,False,False
2020-03-07,10:32:00,True,False,False,False
2020-03-07,10:33:00,True,False,False,False
2020-03-07,11:00:00,True,False,False,False
2020-03-07,12:32:00,True,False,False,False
2020-03-07,12:33:00,True,False,False,False
2020-03-07,13:32:00,True,False,False,False
2020-03-07,13:33:00,True,False,False,False
2020-03-07,14:02:00,True,False,False,False
2020-03-07,15:02:00,True,False,False,False
2020-03-07,15:03:00,True,False,False,False
2020-03-07,16:02:00,True,False,False,False
2020-03-07,16:03:00,True,False,False,False
2020-03-07,16:32:00,True,False,False,False
2020-03-07,16:33:00,True,False,False,False
2020-03-07,17:02:00,True,False,False,False
2020-03-07,17:03:00,True,False,False,False
2020-03-07,17:32:00,True,False,False,False
2020-03-07,17:33:00,True,False,False,False
2020-03-07,18:00:00,True,False,False,False
2020-03-07,18:02:00,True,False,False,False
2020-03-07,18:03:00,True,False,False,False
2020-03-07,18:32:00,True,False,False,False
2020-03-07,18:33:00,True,False,False,False
2020-03-07,19:30:00,True,False,False,False
2020-03-07,19:32:00,True,False,False,False
2020-03-07,19:33:00,True,False,False,False
2020-03-07,20:02:00,True,False,False,False
2020-03-07,20:03:00,True,False,False,False
2020-03-07,20:32:00,True,False,False,False
2020-03-07,20:33:00,True,False,False,False
2020-03-07,21:02:00,True,False,False,False
2020-03-07,21:03:00,True,False,False,False
2020-03-07,21:30:00,True,False,False,False
2020-03-07,22:00:00,True,False,False,False
2020-03-07,22:02:00,True,False,False,False
2020-03-07,22:03:00,True,False,False,False
2020-03-07,22:32:00,True,False,False,False
2020-03-07,22:33:00,True,False,False,False
2020-03-07,23:02:00,True,False,False,False
2020-03-07,23:03:00,True,False,False,False
2020-03-07,23:32:00,True,False,False,False
